,ano,uf,genero,mes,numero,numero_mes,data
1619,2018,Distrito Federal,Masculino,Dezembro,43,12,2018-12-01
1620,2020,Rondônia,Masculino,Janeiro,0,01,2020-01-01
1621,2020,Rondônia,Masculino,Fevereiro,2,02,2020-02-01
1622,2020,Rondônia,Masculino,Março,0,03,2020-03-01
1623,2020,Rondônia,Masculino,Abril,1,04,2020-04-01
1624,2020,Rondônia,Masculino,Maio,0,05,2020-05-01
1625,2020,Rondônia,Masculino,Junho,0,06,2020-06-01
1626,2020,Rondônia,Masculino,Julho,2,07,2020-07-01
1627,2020,Rondônia,Masculino,Agosto,1,08,2020-08-01
1628,2020,Rondônia,Masculino,Setembro,1,09,2020-09-01
1629,2020,Rondônia,Masculino,Outubro,2,10,2020-10-01
1630,2020,Rondônia,Masculino,Novembro,1,11,2020-11-01
1631,2020,Rondônia,Masculino,Dezembro,1,12,2020-12-01
1632,2020,Acre,Masculino,Janeiro,0,01,2020-01-01
1633,2020,Acre,Masculino,Fevereiro,0,02,2020-02-01
1634,2020,Acre,Masculino,Março,0,03,2020-03-01
1635,2020,Acre,Masculino,Abril,0,04,2020-04-01
1636,2020,Acre,Masculino,Maio,0,05,2020-05-01
1637,2020,Acre,Masculino,Junho,0,06,2020-06-01
1638,2020,Acre,Masculino,Julho,0,07,2020-07-01
1639,2020,Acre,Masculino,Agosto,0,08,2020-08-01
1640,2020,Acre,Masculino,Setembro,0,09,2020-09-01
1641,2020,Acre,Masculino,Outubro,1,10,2020-10-01
1642,2020,Acre,Masculino,Novembro,1,11,2020-11-01
1643,2020,Acre,Masculino,Dezembro,0,12,2020-12-01
1644,2020,Amazonas,Masculino,Janeiro,1,01,2020-01-01
1645,2020,Amazonas,Masculino,Fevereiro,2,02,2020-02-01
1646,2020,Amazonas,Masculino,Março,6,03,2020-03-01
1647,2020,Amazonas,Masculino,Abril,0,04,2020-04-01
1648,2020,Amazonas,Masculino,Maio,1,05,2020-05-01
1649,2020,Amazonas,Masculino,Junho,0,06,2020-06-01
1650,2020,Amazonas,Masculino,Julho,1,07,2020-07-01
1651,2020,Amazonas,Masculino,Agosto,1,08,2020-08-01
1652,2020,Amazonas,Masculino,Setembro,0,09,2020-09-01
1653,2020,Amazonas,Masculino,Outubro,3,10,2020-10-01
1654,2020,Amazonas,Masculino,Novembro,3,11,2020-11-01
1655,2020,Amazonas,Masculino,Dezembro,6,12,2020-12-01
1656,2020,Roraima,Masculino,Janeiro,1,01,2020-01-01
1657,2020,Roraima,Masculino,Fevereiro,0,02,2020-02-01
1658,2020,Roraima,Masculino,Março,1,03,2020-03-01
1659,2020,Roraima,Masculino,Abril,0,04,2020-04-01
1660,2020,Roraima,Masculino,Maio,0,05,2020-05-01
1661,2020,Roraima,Masculino,Junho,2,06,2020-06-01
1662,2020,Roraima,Masculino,Julho,0,07,2020-07-01
1663,2020,Roraima,Masculino,Agosto,0,08,2020-08-01
1664,2020,Roraima,Masculino,Setembro,0,09,2020-09-01
1665,2020,Roraima,Masculino,Outubro,0,10,2020-10-01
1666,2020,Roraima,Masculino,Novembro,1,11,2020-11-01
1667,2020,Roraima,Masculino,Dezembro,0,12,2020-12-01
1668,2020,Pará,Masculino,Janeiro,1,01,2020-01-01
1669,2020,Pará,Masculino,Fevereiro,5,02,2020-02-01
1670,2020,Pará,Masculino,Março,1,03,2020-03-01
1671,2020,Pará,Masculino,Abril,0,04,2020-04-01
1672,2020,Pará,Masculino,Maio,0,05,2020-05-01
1673,2020,Pará,Masculino,Junho,1,06,2020-06-01
1674,2020,Pará,Masculino,Julho,2,07,2020-07-01
1675,2020,Pará,Masculino,Agosto,5,08,2020-08-01
1676,2020,Pará,Masculino,Setembro,3,09,2020-09-01
1677,2020,Pará,Masculino,Outubro,5,10,2020-10-01
1678,2020,Pará,Masculino,Novembro,1,11,2020-11-01
1679,2020,Pará,Masculino,Dezembro,4,12,2020-12-01
1680,2020,Amapá,Masculino,Janeiro,0,01,2020-01-01
1681,2020,Amapá,Masculino,Fevereiro,1,02,2020-02-01
1682,2020,Amapá,Masculino,Março,2,03,2020-03-01
1683,2020,Amapá,Masculino,Abril,0,04,2020-04-01
1684,2020,Amapá,Masculino,Maio,0,05,2020-05-01
1685,2020,Amapá,Masculino,Junho,0,06,2020-06-01
1686,2020,Amapá,Masculino,Julho,0,07,2020-07-01
1687,2020,Amapá,Masculino,Agosto,0,08,2020-08-01
1688,2020,Amapá,Masculino,Setembro,0,09,2020-09-01
1689,2020,Amapá,Masculino,Outubro,0,10,2020-10-01
1690,2020,Amapá,Masculino,Novembro,0,11,2020-11-01
1691,2020,Amapá,Masculino,Dezembro,0,12,2020-12-01
1692,2020,Tocantins,Masculino,Janeiro,0,01,2020-01-01
1693,2020,Tocantins,Masculino,Fevereiro,1,02,2020-02-01
1694,2020,Tocantins,Masculino,Março,0,03,2020-03-01
1695,2020,Tocantins,Masculino,Abril,0,04,2020-04-01
1696,2020,Tocantins,Masculino,Maio,1,05,2020-05-01
1697,2020,Tocantins,Masculino,Junho,0,06,2020-06-01
1698,2020,Tocantins,Masculino,Julho,0,07,2020-07-01
1699,2020,Tocantins,Masculino,Agosto,1,08,2020-08-01
1700,2020,Tocantins,Masculino,Setembro,2,09,2020-09-01
1701,2020,Tocantins,Masculino,Outubro,3,10,2020-10-01
1702,2020,Tocantins,Masculino,Novembro,0,11,2020-11-01
1703,2020,Tocantins,Masculino,Dezembro,0,12,2020-12-01
1704,2020,Maranhão,Masculino,Janeiro,3,01,2020-01-01
1705,2020,Maranhão,Masculino,Fevereiro,2,02,2020-02-01
1706,2020,Maranhão,Masculino,Março,3,03,2020-03-01
1707,2020,Maranhão,Masculino,Abril,2,04,2020-04-01
1708,2020,Maranhão,Masculino,Maio,2,05,2020-05-01
1709,2020,Maranhão,Masculino,Junho,1,06,2020-06-01
1710,2020,Maranhão,Masculino,Julho,1,07,2020-07-01
1711,2020,Maranhão,Masculino,Agosto,1,08,2020-08-01
1712,2020,Maranhão,Masculino,Setembro,2,09,2020-09-01
1713,2020,Maranhão,Masculino,Outubro,2,10,2020-10-01
1714,2020,Maranhão,Masculino,Novembro,0,11,2020-11-01
1715,2020,Maranhão,Masculino,Dezembro,2,12,2020-12-01
1716,2020,Piauí,Masculino,Janeiro,1,01,2020-01-01
1717,2020,Piauí,Masculino,Fevereiro,0,02,2020-02-01
1718,2020,Piauí,Masculino,Março,0,03,2020-03-01
1719,2020,Piauí,Masculino,Abril,0,04,2020-04-01
1720,2020,Piauí,Masculino,Maio,0,05,2020-05-01
1721,2020,Piauí,Masculino,Junho,0,06,2020-06-01
1722,2020,Piauí,Masculino,Julho,0,07,2020-07-01
1723,2020,Piauí,Masculino,Agosto,0,08,2020-08-01
1724,2020,Piauí,Masculino,Setembro,0,09,2020-09-01
1725,2020,Piauí,Masculino,Outubro,1,10,2020-10-01
1726,2020,Piauí,Masculino,Novembro,2,11,2020-11-01
1727,2020,Piauí,Masculino,Dezembro,0,12,2020-12-01
1728,2020,Ceará,Masculino,Janeiro,8,01,2020-01-01
1729,2020,Ceará,Masculino,Fevereiro,6,02,2020-02-01
1730,2020,Ceará,Masculino,Março,3,03,2020-03-01
1731,2020,Ceará,Masculino,Abril,3,04,2020-04-01
1732,2020,Ceará,Masculino,Maio,1,05,2020-05-01
1733,2020,Ceará,Masculino,Junho,2,06,2020-06-01
1734,2020,Ceará,Masculino,Julho,3,07,2020-07-01
1735,2020,Ceará,Masculino,Agosto,6,08,2020-08-01
1736,2020,Ceará,Masculino,Setembro,6,09,2020-09-01
1737,2020,Ceará,Masculino,Outubro,12,10,2020-10-01
1738,2020,Ceará,Masculino,Novembro,12,11,2020-11-01
1739,2020,Ceará,Masculino,Dezembro,11,12,2020-12-01
1740,2020,Rio Grande do Norte,Masculino,Janeiro,4,01,2020-01-01
1741,2020,Rio Grande do Norte,Masculino,Fevereiro,1,02,2020-02-01
1742,2020,Rio Grande do Norte,Masculino,Março,0,03,2020-03-01
1743,2020,Rio Grande do Norte,Masculino,Abril,2,04,2020-04-01
1744,2020,Rio Grande do Norte,Masculino,Maio,3,05,2020-05-01
1745,2020,Rio Grande do Norte,Masculino,Junho,2,06,2020-06-01
1746,2020,Rio Grande do Norte,Masculino,Julho,2,07,2020-07-01
1747,2020,Rio Grande do Norte,Masculino,Agosto,1,08,2020-08-01
1748,2020,Rio Grande do Norte,Masculino,Setembro,2,09,2020-09-01
1749,2020,Rio Grande do Norte,Masculino,Outubro,1,10,2020-10-01
1750,2020,Rio Grande do Norte,Masculino,Novembro,3,11,2020-11-01
1751,2020,Rio Grande do Norte,Masculino,Dezembro,5,12,2020-12-01
1752,2020,Paraíba,Masculino,Janeiro,4,01,2020-01-01
1753,2020,Paraíba,Masculino,Fevereiro,2,02,2020-02-01
1754,2020,Paraíba,Masculino,Março,2,03,2020-03-01
1755,2020,Paraíba,Masculino,Abril,0,04,2020-04-01
1756,2020,Paraíba,Masculino,Maio,0,05,2020-05-01
1757,2020,Paraíba,Masculino,Junho,4,06,2020-06-01
1758,2020,Paraíba,Masculino,Julho,6,07,2020-07-01
1759,2020,Paraíba,Masculino,Agosto,4,08,2020-08-01
1760,2020,Paraíba,Masculino,Setembro,8,09,2020-09-01
1761,2020,Paraíba,Masculino,Outubro,6,10,2020-10-01
1762,2020,Paraíba,Masculino,Novembro,7,11,2020-11-01
1763,2020,Paraíba,Masculino,Dezembro,6,12,2020-12-01
1764,2020,Pernambuco,Masculino,Janeiro,3,01,2020-01-01
1765,2020,Pernambuco,Masculino,Fevereiro,4,02,2020-02-01
1766,2020,Pernambuco,Masculino,Março,5,03,2020-03-01
1767,2020,Pernambuco,Masculino,Abril,3,04,2020-04-01
1768,2020,Pernambuco,Masculino,Maio,3,05,2020-05-01
1769,2020,Pernambuco,Masculino,Junho,3,06,2020-06-01
1770,2020,Pernambuco,Masculino,Julho,4,07,2020-07-01
1771,2020,Pernambuco,Masculino,Agosto,4,08,2020-08-01
1772,2020,Pernambuco,Masculino,Setembro,12,09,2020-09-01
1773,2020,Pernambuco,Masculino,Outubro,13,10,2020-10-01
1774,2020,Pernambuco,Masculino,Novembro,6,11,2020-11-01
1775,2020,Pernambuco,Masculino,Dezembro,12,12,2020-12-01
1776,2020,Alagoas,Masculino,Janeiro,3,01,2020-01-01
1777,2020,Alagoas,Masculino,Fevereiro,2,02,2020-02-01
1778,2020,Alagoas,Masculino,Março,3,03,2020-03-01
1779,2020,Alagoas,Masculino,Abril,0,04,2020-04-01
1780,2020,Alagoas,Masculino,Maio,2,05,2020-05-01
1781,2020,Alagoas,Masculino,Junho,0,06,2020-06-01
1782,2020,Alagoas,Masculino,Julho,4,07,2020-07-01
1783,2020,Alagoas,Masculino,Agosto,0,08,2020-08-01
1784,2020,Alagoas,Masculino,Setembro,6,09,2020-09-01
1785,2020,Alagoas,Masculino,Outubro,3,10,2020-10-01
1786,2020,Alagoas,Masculino,Novembro,3,11,2020-11-01
1787,2020,Alagoas,Masculino,Dezembro,2,12,2020-12-01
1788,2020,Sergipe,Masculino,Janeiro,1,01,2020-01-01
1789,2020,Sergipe,Masculino,Fevereiro,1,02,2020-02-01
1790,2020,Sergipe,Masculino,Março,0,03,2020-03-01
1791,2020,Sergipe,Masculino,Abril,0,04,2020-04-01
1792,2020,Sergipe,Masculino,Maio,0,05,2020-05-01
1793,2020,Sergipe,Masculino,Junho,0,06,2020-06-01
1794,2020,Sergipe,Masculino,Julho,1,07,2020-07-01
1795,2020,Sergipe,Masculino,Agosto,1,08,2020-08-01
1796,2020,Sergipe,Masculino,Setembro,0,09,2020-09-01
1797,2020,Sergipe,Masculino,Outubro,2,10,2020-10-01
1798,2020,Sergipe,Masculino,Novembro,0,11,2020-11-01
1799,2020,Sergipe,Masculino,Dezembro,1,12,2020-12-01
1800,2020,Bahia,Masculino,Janeiro,10,01,2020-01-01
1801,2020,Bahia,Masculino,Fevereiro,6,02,2020-02-01
1802,2020,Bahia,Masculino,Março,13,03,2020-03-01
1803,2020,Bahia,Masculino,Abril,3,04,2020-04-01
1804,2020,Bahia,Masculino,Maio,1,05,2020-05-01
1805,2020,Bahia,Masculino,Junho,4,06,2020-06-01
1806,2020,Bahia,Masculino,Julho,5,07,2020-07-01
1807,2020,Bahia,Masculino,Agosto,7,08,2020-08-01
1808,2020,Bahia,Masculino,Setembro,2,09,2020-09-01
1809,2020,Bahia,Masculino,Outubro,6,10,2020-10-01
1810,2020,Bahia,Masculino,Novembro,10,11,2020-11-01
1811,2020,Bahia,Masculino,Dezembro,22,12,2020-12-01
1812,2020,Minas Gerais,Masculino,Janeiro,15,01,2020-01-01
1813,2020,Minas Gerais,Masculino,Fevereiro,17,02,2020-02-01
1814,2020,Minas Gerais,Masculino,Março,15,03,2020-03-01
1815,2020,Minas Gerais,Masculino,Abril,7,04,2020-04-01
1816,2020,Minas Gerais,Masculino,Maio,7,05,2020-05-01
1817,2020,Minas Gerais,Masculino,Junho,14,06,2020-06-01
1818,2020,Minas Gerais,Masculino,Julho,14,07,2020-07-01
1819,2020,Minas Gerais,Masculino,Agosto,16,08,2020-08-01
1820,2020,Minas Gerais,Masculino,Setembro,22,09,2020-09-01
1821,2020,Minas Gerais,Masculino,Outubro,31,10,2020-10-01
1822,2020,Minas Gerais,Masculino,Novembro,30,11,2020-11-01
1823,2020,Minas Gerais,Masculino,Dezembro,26,12,2020-12-01
1824,2020,Espírito Santo,Masculino,Janeiro,8,01,2020-01-01
1825,2020,Espírito Santo,Masculino,Fevereiro,3,02,2020-02-01
1826,2020,Espírito Santo,Masculino,Março,3,03,2020-03-01
1827,2020,Espírito Santo,Masculino,Abril,3,04,2020-04-01
1828,2020,Espírito Santo,Masculino,Maio,4,05,2020-05-01
1829,2020,Espírito Santo,Masculino,Junho,3,06,2020-06-01
1830,2020,Espírito Santo,Masculino,Julho,1,07,2020-07-01
1831,2020,Espírito Santo,Masculino,Agosto,1,08,2020-08-01
1832,2020,Espírito Santo,Masculino,Setembro,9,09,2020-09-01
1833,2020,Espírito Santo,Masculino,Outubro,6,10,2020-10-01
1834,2020,Espírito Santo,Masculino,Novembro,5,11,2020-11-01
1835,2020,Espírito Santo,Masculino,Dezembro,15,12,2020-12-01
1836,2020,Rio de Janeiro,Masculino,Janeiro,24,01,2020-01-01
1837,2020,Rio de Janeiro,Masculino,Fevereiro,10,02,2020-02-01
1838,2020,Rio de Janeiro,Masculino,Março,13,03,2020-03-01
1839,2020,Rio de Janeiro,Masculino,Abril,3,04,2020-04-01
1840,2020,Rio de Janeiro,Masculino,Maio,11,05,2020-05-01
1841,2020,Rio de Janeiro,Masculino,Junho,8,06,2020-06-01
1842,2020,Rio de Janeiro,Masculino,Julho,10,07,2020-07-01
1843,2020,Rio de Janeiro,Masculino,Agosto,12,08,2020-08-01
1844,2020,Rio de Janeiro,Masculino,Setembro,18,09,2020-09-01
1845,2020,Rio de Janeiro,Masculino,Outubro,19,10,2020-10-01
1846,2020,Rio de Janeiro,Masculino,Novembro,11,11,2020-11-01
1847,2020,Rio de Janeiro,Masculino,Dezembro,25,12,2020-12-01
1848,2020,São Paulo,Masculino,Janeiro,100,01,2020-01-01
1849,2020,São Paulo,Masculino,Fevereiro,134,02,2020-02-01
1850,2020,São Paulo,Masculino,Março,111,03,2020-03-01
1851,2020,São Paulo,Masculino,Abril,48,04,2020-04-01
1852,2020,São Paulo,Masculino,Maio,49,05,2020-05-01
1853,2020,São Paulo,Masculino,Junho,55,06,2020-06-01
1854,2020,São Paulo,Masculino,Julho,64,07,2020-07-01
1855,2020,São Paulo,Masculino,Agosto,82,08,2020-08-01
1856,2020,São Paulo,Masculino,Setembro,97,09,2020-09-01
1857,2020,São Paulo,Masculino,Outubro,125,10,2020-10-01
1858,2020,São Paulo,Masculino,Novembro,108,11,2020-11-01
1859,2020,São Paulo,Masculino,Dezembro,119,12,2020-12-01
1860,2020,Paraná,Masculino,Janeiro,12,01,2020-01-01
1861,2020,Paraná,Masculino,Fevereiro,10,02,2020-02-01
1862,2020,Paraná,Masculino,Março,12,03,2020-03-01
1863,2020,Paraná,Masculino,Abril,8,04,2020-04-01
1864,2020,Paraná,Masculino,Maio,6,05,2020-05-01
1865,2020,Paraná,Masculino,Junho,11,06,2020-06-01
1866,2020,Paraná,Masculino,Julho,9,07,2020-07-01
1867,2020,Paraná,Masculino,Agosto,11,08,2020-08-01
1868,2020,Paraná,Masculino,Setembro,14,09,2020-09-01
1869,2020,Paraná,Masculino,Outubro,13,10,2020-10-01
1870,2020,Paraná,Masculino,Novembro,7,11,2020-11-01
1871,2020,Paraná,Masculino,Dezembro,17,12,2020-12-01
1872,2020,Santa Catarina,Masculino,Janeiro,9,01,2020-01-01
1873,2020,Santa Catarina,Masculino,Fevereiro,9,02,2020-02-01
1874,2020,Santa Catarina,Masculino,Março,10,03,2020-03-01
1875,2020,Santa Catarina,Masculino,Abril,6,04,2020-04-01
1876,2020,Santa Catarina,Masculino,Maio,7,05,2020-05-01
1877,2020,Santa Catarina,Masculino,Junho,8,06,2020-06-01
1878,2020,Santa Catarina,Masculino,Julho,10,07,2020-07-01
1879,2020,Santa Catarina,Masculino,Agosto,6,08,2020-08-01
1880,2020,Santa Catarina,Masculino,Setembro,11,09,2020-09-01
1881,2020,Santa Catarina,Masculino,Outubro,12,10,2020-10-01
1882,2020,Santa Catarina,Masculino,Novembro,8,11,2020-11-01
1883,2020,Santa Catarina,Masculino,Dezembro,14,12,2020-12-01
1884,2020,Rio Grande do Sul,Masculino,Janeiro,7,01,2020-01-01
1885,2020,Rio Grande do Sul,Masculino,Fevereiro,18,02,2020-02-01
1886,2020,Rio Grande do Sul,Masculino,Março,9,03,2020-03-01
1887,2020,Rio Grande do Sul,Masculino,Abril,2,04,2020-04-01
1888,2020,Rio Grande do Sul,Masculino,Maio,4,05,2020-05-01
1889,2020,Rio Grande do Sul,Masculino,Junho,5,06,2020-06-01
1890,2020,Rio Grande do Sul,Masculino,Julho,2,07,2020-07-01
1891,2020,Rio Grande do Sul,Masculino,Agosto,7,08,2020-08-01
1892,2020,Rio Grande do Sul,Masculino,Setembro,10,09,2020-09-01
1893,2020,Rio Grande do Sul,Masculino,Outubro,11,10,2020-10-01
1894,2020,Rio Grande do Sul,Masculino,Novembro,9,11,2020-11-01
1895,2020,Rio Grande do Sul,Masculino,Dezembro,18,12,2020-12-01
1896,2020,Mato Grosso do Sul,Masculino,Janeiro,3,01,2020-01-01
1897,2020,Mato Grosso do Sul,Masculino,Fevereiro,4,02,2020-02-01
1898,2020,Mato Grosso do Sul,Masculino,Março,5,03,2020-03-01
1899,2020,Mato Grosso do Sul,Masculino,Abril,1,04,2020-04-01
1900,2020,Mato Grosso do Sul,Masculino,Maio,2,05,2020-05-01
1901,2020,Mato Grosso do Sul,Masculino,Junho,2,06,2020-06-01
1902,2020,Mato Grosso do Sul,Masculino,Julho,2,07,2020-07-01
1903,2020,Mato Grosso do Sul,Masculino,Agosto,1,08,2020-08-01
1904,2020,Mato Grosso do Sul,Masculino,Setembro,0,09,2020-09-01
1905,2020,Mato Grosso do Sul,Masculino,Outubro,4,10,2020-10-01
1906,2020,Mato Grosso do Sul,Masculino,Novembro,4,11,2020-11-01
1907,2020,Mato Grosso do Sul,Masculino,Dezembro,3,12,2020-12-01
1908,2020,Mato Grosso,Masculino,Janeiro,3,01,2020-01-01
1909,2020,Mato Grosso,Masculino,Fevereiro,3,02,2020-02-01
1910,2020,Mato Grosso,Masculino,Março,0,03,2020-03-01
1911,2020,Mato Grosso,Masculino,Abril,0,04,2020-04-01
1912,2020,Mato Grosso,Masculino,Maio,1,05,2020-05-01
1913,2020,Mato Grosso,Masculino,Junho,1,06,2020-06-01
1914,2020,Mato Grosso,Masculino,Julho,3,07,2020-07-01
1915,2020,Mato Grosso,Masculino,Agosto,3,08,2020-08-01
1916,2020,Mato Grosso,Masculino,Setembro,3,09,2020-09-01
1917,2020,Mato Grosso,Masculino,Outubro,8,10,2020-10-01
1918,2020,Mato Grosso,Masculino,Novembro,11,11,2020-11-01
1919,2020,Mato Grosso,Masculino,Dezembro,9,12,2020-12-01
1920,2020,Goiás,Masculino,Janeiro,5,01,2020-01-01
1921,2020,Goiás,Masculino,Fevereiro,4,02,2020-02-01
1922,2020,Goiás,Masculino,Março,3,03,2020-03-01
1923,2020,Goiás,Masculino,Abril,1,04,2020-04-01
1924,2020,Goiás,Masculino,Maio,11,05,2020-05-01
1925,2020,Goiás,Masculino,Junho,2,06,2020-06-01
1926,2020,Goiás,Masculino,Julho,9,07,2020-07-01
1927,2020,Goiás,Masculino,Agosto,5,08,2020-08-01
1928,2020,Goiás,Masculino,Setembro,12,09,2020-09-01
1929,2020,Goiás,Masculino,Outubro,17,10,2020-10-01
1930,2020,Goiás,Masculino,Novembro,10,11,2020-11-01
1931,2020,Goiás,Masculino,Dezembro,23,12,2020-12-01
1932,2020,Distrito Federal,Masculino,Janeiro,8,01,2020-01-01
1933,2020,Distrito Federal,Masculino,Fevereiro,6,02,2020-02-01
1934,2020,Distrito Federal,Masculino,Março,7,03,2020-03-01
1935,2020,Distrito Federal,Masculino,Abril,0,04,2020-04-01
1936,2020,Distrito Federal,Masculino,Maio,3,05,2020-05-01
1937,2020,Distrito Federal,Masculino,Junho,6,06,2020-06-01
1938,2020,Distrito Federal,Masculino,Julho,6,07,2020-07-01
1939,2020,Distrito Federal,Masculino,Agosto,7,08,2020-08-01
1940,2020,Distrito Federal,Masculino,Setembro,6,09,2020-09-01
1941,2020,Distrito Federal,Masculino,Outubro,7,10,2020-10-01
1942,2020,Distrito Federal,Masculino,Novembro,8,11,2020-11-01
1943,2020,Distrito Federal,Masculino,Dezembro,4,12,2020-12-01
1944,2021,Rondônia,Masculino,Janeiro,1,01,2021-01-01
1945,2021,Rondônia,Masculino,Fevereiro,0,02,2021-02-01
1946,2021,Rondônia,Masculino,Março,1,03,2021-03-01
1947,2021,Rondônia,Masculino,Abril,1,04,2021-04-01
1948,2021,Rondônia,Masculino,Maio,3,05,2021-05-01
1949,2021,Rondônia,Masculino,Junho,3,06,2021-06-01
1950,2021,Rondônia,Masculino,Julho,2,07,2021-07-01
1951,2021,Rondônia,Masculino,Agosto,1,08,2021-08-01
1952,2021,Rondônia,Masculino,Setembro,2,09,2021-09-01
1953,2021,Rondônia,Masculino,Outubro,1,10,2021-10-01
1954,2021,Rondônia,Masculino,Novembro,1,11,2021-11-01
1955,2021,Rondônia,Masculino,Dezembro,2,12,2021-12-01
1956,2021,Acre,Masculino,Janeiro,2,01,2021-01-01
1957,2021,Acre,Masculino,Fevereiro,1,02,2021-02-01
1958,2021,Acre,Masculino,Março,0,03,2021-03-01
1959,2021,Acre,Masculino,Abril,0,04,2021-04-01
1960,2021,Acre,Masculino,Maio,0,05,2021-05-01
1961,2021,Acre,Masculino,Junho,0,06,2021-06-01
1962,2021,Acre,Masculino,Julho,0,07,2021-07-01
1963,2021,Acre,Masculino,Agosto,0,08,2021-08-01
1964,2021,Acre,Masculino,Setembro,0,09,2021-09-01
1965,2021,Acre,Masculino,Outubro,1,10,2021-10-01
1966,2021,Acre,Masculino,Novembro,0,11,2021-11-01
1967,2021,Acre,Masculino,Dezembro,0,12,2021-12-01
1968,2021,Amazonas,Masculino,Janeiro,0,01,2021-01-01
1969,2021,Amazonas,Masculino,Fevereiro,0,02,2021-02-01
1970,2021,Amazonas,Masculino,Março,1,03,2021-03-01
1971,2021,Amazonas,Masculino,Abril,1,04,2021-04-01
1972,2021,Amazonas,Masculino,Maio,3,05,2021-05-01
1973,2021,Amazonas,Masculino,Junho,1,06,2021-06-01
1974,2021,Amazonas,Masculino,Julho,0,07,2021-07-01
1975,2021,Amazonas,Masculino,Agosto,2,08,2021-08-01
1976,2021,Amazonas,Masculino,Setembro,4,09,2021-09-01
1977,2021,Amazonas,Masculino,Outubro,5,10,2021-10-01
1978,2021,Amazonas,Masculino,Novembro,2,11,2021-11-01
1979,2021,Amazonas,Masculino,Dezembro,2,12,2021-12-01
1980,2021,Roraima,Masculino,Janeiro,1,01,2021-01-01
1981,2021,Roraima,Masculino,Fevereiro,4,02,2021-02-01
1982,2021,Roraima,Masculino,Março,1,03,2021-03-01
1983,2021,Roraima,Masculino,Abril,4,04,2021-04-01
1984,2021,Roraima,Masculino,Maio,0,05,2021-05-01
1985,2021,Roraima,Masculino,Junho,0,06,2021-06-01
1986,2021,Roraima,Masculino,Julho,3,07,2021-07-01
1987,2021,Roraima,Masculino,Agosto,0,08,2021-08-01
1988,2021,Roraima,Masculino,Setembro,4,09,2021-09-01
1989,2021,Roraima,Masculino,Outubro,0,10,2021-10-01
1990,2021,Roraima,Masculino,Novembro,1,11,2021-11-01
1991,2021,Roraima,Masculino,Dezembro,1,12,2021-12-01
1992,2021,Pará,Masculino,Janeiro,2,01,2021-01-01
1993,2021,Pará,Masculino,Fevereiro,4,02,2021-02-01
1994,2021,Pará,Masculino,Março,0,03,2021-03-01
1995,2021,Pará,Masculino,Abril,1,04,2021-04-01
1996,2021,Pará,Masculino,Maio,5,05,2021-05-01
1997,2021,Pará,Masculino,Junho,5,06,2021-06-01
1998,2021,Pará,Masculino,Julho,4,07,2021-07-01
1999,2021,Pará,Masculino,Agosto,3,08,2021-08-01
2000,2021,Pará,Masculino,Setembro,6,09,2021-09-01
2001,2021,Pará,Masculino,Outubro,7,10,2021-10-01
2002,2021,Pará,Masculino,Novembro,3,11,2021-11-01
2003,2021,Pará,Masculino,Dezembro,9,12,2021-12-01
2004,2021,Amapá,Masculino,Janeiro,1,01,2021-01-01
2005,2021,Amapá,Masculino,Fevereiro,0,02,2021-02-01
2006,2021,Amapá,Masculino,Março,2,03,2021-03-01
2007,2021,Amapá,Masculino,Abril,0,04,2021-04-01
2008,2021,Amapá,Masculino,Maio,1,05,2021-05-01
2009,2021,Amapá,Masculino,Junho,1,06,2021-06-01
2010,2021,Amapá,Masculino,Julho,2,07,2021-07-01
2011,2021,Amapá,Masculino,Agosto,0,08,2021-08-01
2012,2021,Amapá,Masculino,Setembro,0,09,2021-09-01
2013,2021,Amapá,Masculino,Outubro,0,10,2021-10-01
2014,2021,Amapá,Masculino,Novembro,1,11,2021-11-01
2015,2021,Amapá,Masculino,Dezembro,5,12,2021-12-01
2016,2021,Tocantins,Masculino,Janeiro,0,01,2021-01-01
2017,2021,Tocantins,Masculino,Fevereiro,0,02,2021-02-01
2018,2021,Tocantins,Masculino,Março,0,03,2021-03-01
2019,2021,Tocantins,Masculino,Abril,0,04,2021-04-01
2020,2021,Tocantins,Masculino,Maio,2,05,2021-05-01
2021,2021,Tocantins,Masculino,Junho,1,06,2021-06-01
2022,2021,Tocantins,Masculino,Julho,1,07,2021-07-01
2023,2021,Tocantins,Masculino,Agosto,0,08,2021-08-01
2024,2021,Tocantins,Masculino,Setembro,0,09,2021-09-01
2025,2021,Tocantins,Masculino,Outubro,0,10,2021-10-01
2026,2021,Tocantins,Masculino,Novembro,1,11,2021-11-01
2027,2021,Tocantins,Masculino,Dezembro,1,12,2021-12-01
2028,2021,Maranhão,Masculino,Janeiro,6,01,2021-01-01
2029,2021,Maranhão,Masculino,Fevereiro,2,02,2021-02-01
2030,2021,Maranhão,Masculino,Março,5,03,2021-03-01
2031,2021,Maranhão,Masculino,Abril,3,04,2021-04-01
